105.998438	-59.875039	16.500000	
105.998438	-59.875039	15.710526	
105.998438	-59.875039	14.921053	
105.998438	-59.875039	14.131579	
105.998438	-59.875039	13.342105	
105.998438	-59.875039	12.552632	
105.998438	-59.875039	11.763158	
105.998438	-59.875039	10.973684	
105.998438	-59.875039	10.184211	
105.998438	-59.875039	9.394737	
105.998438	-59.875039	8.605263	
105.998438	-59.875039	7.815789	
105.998438	-59.875039	7.026316	
105.998438	-59.875039	6.236842	
105.998438	-59.875039	5.447368	
105.998438	-59.875039	4.657895	
105.998438	-59.875039	3.868421	
105.998438	-59.875039	3.078947	
105.998438	-59.875039	2.289474	
105.998438	-59.875039	1.500000	
105.953274	-59.876168	1.026872	
105.908110	-59.877297	0.553744	
105.640390	-59.883990	-0.358312	
105.204954	-59.894876	-1.203204	
104.617540	-59.909562	-1.950395	
103.899379	-59.927516	-2.572880	
103.076426	-59.948089	-3.048160	
102.178426	-59.970539	-3.359058	
101.237835	-59.994054	-3.494337	
100.288648	-60.017784	-3.449107	
99.365171	-60.040871	-3.225004	
98.500781	-60.062480	-2.830127	
97.726719	-60.081832	-2.278748	
97.070962	-60.098226	-1.590795	
96.557211	-60.111070	-0.791133	
96.204034	-60.119899	0.091337	
96.024195	-60.124395	1.024720	
96.001562	-60.124961	1.500000	
96.001562	-60.124961	2.289474	
96.001562	-60.124961	3.078947	
96.001562	-60.124961	3.868421	
96.001562	-60.124961	4.657895	
96.001562	-60.124961	5.447368	
96.001562	-60.124961	6.236842	
96.001562	-60.124961	7.026316	
96.001562	-60.124961	7.815789	
96.001562	-60.124961	8.605263	
96.001562	-60.124961	9.394737	
96.001562	-60.124961	10.184211	
96.001562	-60.124961	10.973684	
96.001562	-60.124961	11.763158	
96.001562	-60.124961	12.552632	
96.001562	-60.124961	13.342105	
96.001562	-60.124961	14.131579	
96.001562	-60.124961	14.921053	
96.001562	-60.124961	15.710526	
96.001562	-60.124961	16.500000	
105.973645	-58.883304	16.500000	
105.973645	-58.883304	15.710526	
105.973645	-58.883304	14.921053	
105.973645	-58.883304	14.131579	
105.973645	-58.883304	13.342105	
105.973645	-58.883304	12.552632	
105.973645	-58.883304	11.763158	
105.973645	-58.883304	10.973684	
105.973645	-58.883304	10.184211	
105.973645	-58.883304	9.394737	
105.973645	-58.883304	8.605263	
105.973645	-58.883304	7.815789	
105.973645	-58.883304	7.026316	
105.973645	-58.883304	6.236842	
105.973645	-58.883304	5.447368	
105.973645	-58.883304	4.657895	
105.973645	-58.883304	3.868421	
105.973645	-58.883304	3.078947	
105.973645	-58.883304	2.289474	
105.973645	-58.883304	1.500000	
105.928481	-58.884433	1.026872	
105.883317	-58.885562	0.553744	
105.615596	-58.892255	-0.358312	
105.180160	-58.903141	-1.203204	
104.592746	-58.917826	-1.950395	
103.874585	-58.935780	-2.572880	
103.051633	-58.956354	-3.048160	
102.153633	-58.978804	-3.359058	
101.213042	-59.002319	-3.494337	
100.263855	-59.026048	-3.449107	
99.340378	-59.049135	-3.225004	
98.475987	-59.070745	-2.830127	
97.701926	-59.090096	-2.278748	
97.046169	-59.106490	-1.590795	
96.532418	-59.119334	-0.791133	
96.179240	-59.128164	0.091337	
95.999402	-59.132660	1.024720	
95.976768	-59.133225	1.500000	
95.976768	-59.133225	2.289474	
95.976768	-59.133225	3.078947	
95.976768	-59.133225	3.868421	
95.976768	-59.133225	4.657895	
95.976768	-59.133225	5.447368	
95.976768	-59.133225	6.236842	
95.976768	-59.133225	7.026316	
95.976768	-59.133225	7.815789	
95.976768	-59.133225	8.605263	
95.976768	-59.133225	9.394737	
95.976768	-59.133225	10.184211	
95.976768	-59.133225	10.973684	
95.976768	-59.133225	11.763158	
95.976768	-59.133225	12.552632	
95.976768	-59.133225	13.342105	
95.976768	-59.133225	14.131579	
95.976768	-59.133225	14.921053	
95.976768	-59.133225	15.710526	
95.976768	-59.133225	16.500000	
105.948851	-57.891568	16.500000	
105.948851	-57.891568	15.710526	
105.948851	-57.891568	14.921053	
105.948851	-57.891568	14.131579	
105.948851	-57.891568	13.342105	
105.948851	-57.891568	12.552632	
105.948851	-57.891568	11.763158	
105.948851	-57.891568	10.973684	
105.948851	-57.891568	10.184211	
105.948851	-57.891568	9.394737	
105.948851	-57.891568	8.605263	
105.948851	-57.891568	7.815789	
105.948851	-57.891568	7.026316	
105.948851	-57.891568	6.236842	
105.948851	-57.891568	5.447368	
105.948851	-57.891568	4.657895	
105.948851	-57.891568	3.868421	
105.948851	-57.891568	3.078947	
105.948851	-57.891568	2.289474	
105.948851	-57.891568	1.500000	
105.903687	-57.892697	1.026872	
105.858523	-57.893826	0.553744	
105.590803	-57.900519	-0.358312	
105.155367	-57.911405	-1.203204	
104.567953	-57.926090	-1.950395	
103.849792	-57.944044	-2.572880	
103.026840	-57.964618	-3.048160	
102.128840	-57.987068	-3.359058	
101.188248	-58.010583	-3.494337	
100.239061	-58.034313	-3.449107	
99.315584	-58.057400	-3.225004	
98.451194	-58.079009	-2.830127	
97.677132	-58.098361	-2.278748	
97.021375	-58.114755	-1.590795	
96.507624	-58.127599	-0.791133	
96.154447	-58.136428	0.091337	
95.974608	-58.140924	1.024720	
95.951975	-58.141490	1.500000	
95.951975	-58.141490	2.289474	
95.951975	-58.141490	3.078947	
95.951975	-58.141490	3.868421	
95.951975	-58.141490	4.657895	
95.951975	-58.141490	5.447368	
95.951975	-58.141490	6.236842	
95.951975	-58.141490	7.026316	
95.951975	-58.141490	7.815789	
95.951975	-58.141490	8.605263	
95.951975	-58.141490	9.394737	
95.951975	-58.141490	10.184211	
95.951975	-58.141490	10.973684	
95.951975	-58.141490	11.763158	
95.951975	-58.141490	12.552632	
95.951975	-58.141490	13.342105	
95.951975	-58.141490	14.131579	
95.951975	-58.141490	14.921053	
95.951975	-58.141490	15.710526	
95.951975	-58.141490	16.500000	
105.924058	-56.899832	16.500000	
105.924058	-56.899832	15.710526	
105.924058	-56.899832	14.921053	
105.924058	-56.899832	14.131579	
105.924058	-56.899832	13.342105	
105.924058	-56.899832	12.552632	
105.924058	-56.899832	11.763158	
105.924058	-56.899832	10.973684	
105.924058	-56.899832	10.184211	
105.924058	-56.899832	9.394737	
105.924058	-56.899832	8.605263	
105.924058	-56.899832	7.815789	
105.924058	-56.899832	7.026316	
105.924058	-56.899832	6.236842	
105.924058	-56.899832	5.447368	
105.924058	-56.899832	4.657895	
105.924058	-56.899832	3.868421	
105.924058	-56.899832	3.078947	
105.924058	-56.899832	2.289474	
105.924058	-56.899832	1.500000	
105.878894	-56.900962	1.026872	
105.833730	-56.902091	0.553744	
105.566010	-56.908784	-0.358312	
105.130574	-56.919670	-1.203204	
104.543160	-56.934355	-1.950395	
103.824998	-56.952309	-2.572880	
103.002046	-56.972883	-3.048160	
102.104046	-56.995333	-3.359058	
101.163455	-57.018848	-3.494337	
100.214268	-57.042577	-3.449107	
99.290791	-57.065664	-3.225004	
98.426401	-57.087274	-2.830127	
97.652339	-57.106625	-2.278748	
96.996582	-57.123019	-1.590795	
96.482831	-57.135863	-0.791133	
96.129653	-57.144693	0.091337	
95.949815	-57.149189	1.024720	
95.927182	-57.149754	1.500000	
95.927182	-57.149754	2.289474	
95.927182	-57.149754	3.078947	
95.927182	-57.149754	3.868421	
95.927182	-57.149754	4.657895	
95.927182	-57.149754	5.447368	
95.927182	-57.149754	6.236842	
95.927182	-57.149754	7.026316	
95.927182	-57.149754	7.815789	
95.927182	-57.149754	8.605263	
95.927182	-57.149754	9.394737	
95.927182	-57.149754	10.184211	
95.927182	-57.149754	10.973684	
95.927182	-57.149754	11.763158	
95.927182	-57.149754	12.552632	
95.927182	-57.149754	13.342105	
95.927182	-57.149754	14.131579	
95.927182	-57.149754	14.921053	
95.927182	-57.149754	15.710526	
95.927182	-57.149754	16.500000	
105.899265	-55.908097	16.500000	
105.899265	-55.908097	15.710526	
105.899265	-55.908097	14.921053	
105.899265	-55.908097	14.131579	
105.899265	-55.908097	13.342105	
105.899265	-55.908097	12.552632	
105.899265	-55.908097	11.763158	
105.899265	-55.908097	10.973684	
105.899265	-55.908097	10.184211	
105.899265	-55.908097	9.394737	
105.899265	-55.908097	8.605263	
105.899265	-55.908097	7.815789	
105.899265	-55.908097	7.026316	
